Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y2009,Y2010,Y2011,Y2012,Y2013
DZ,4,Haryana,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,28.03,1.66,2,3,4,5,7
DZ,4,Haryana,2731,Bovine Meat,5142,Food,1000 tonnes,28.03,1.66,208,171,186,222,220
DZ,4,Haryana,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,28.03,1.66,212,221,270,282,301
DZ,4,Haryana,2733,Pigmeat,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2734,Poultry Meat,5142,Food,1000 tonnes,28.03,1.66,271,275,280,291,291
DZ,4,Haryana,2735,"Meat, Other",5142,Food,1000 tonnes,28.03,1.66,12,13,14,14,14
DZ,4,Haryana,2736,"Offals, Edible",5142,Food,1000 tonnes,28.03,1.66,44,45,52,53,57
DZ,4,Haryana,2740,"Butter, Ghee",5142,Food,1000 tonnes,28.03,1.66,11,18,23,19,20
DZ,4,Haryana,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,28.03,1.66,10,11,12,9,10
DZ,4,Haryana,2781,"Fish, Body Oil",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2744,Eggs,5142,Food,1000 tonnes,28.03,1.66,170,233,250,280,316
DZ,4,Haryana,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,28.03,1.66,4829,4922,5702,5602,5549
DZ,4,Haryana,2761,Freshwater Fish,5142,Food,1000 tonnes,28.03,1.66,2,2,2,13,13
DZ,4,Haryana,2762,Demersal Fish,5142,Food,1000 tonnes,28.03,1.66,15,14,15,17,17
DZ,4,Haryana,2763,Pelagic Fish,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2764,"Marine Fish, Other",5142,Food,1000 tonnes,28.03,1.66,14,14,14,17,17
DZ,4,Haryana,2765,Crustaceans,5142,Food,1000 tonnes,28.03,1.66,3,3,4,5,5
DZ,4,Haryana,2766,Cephalopods,5142,Food,1000 tonnes,28.03,1.66,2,1,1,2,2
DZ,4,Haryana,2767,"Molluscs, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2775,Aquatic Plants,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2680,Infant food,5142,Food,1000 tonnes,28.03,1.66,13,12,20,21,22
DZ,4,Haryana,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,28.03,1.66,2405,2887,3720,4258,4338
DZ,4,Haryana,2907,Starchy Roots,5142,Food,1000 tonnes,28.03,1.66,2362,2435,2437,2521,2540
DZ,4,Haryana,2908,Sugar Crops,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,28.03,1.66,1133,1158,1033,1163,1119
DZ,4,Haryana,2913,Oilcrops,5142,Food,1000 tonnes,28.03,1.66,109,66,124,157,210
DZ,4,Haryana,2914,Vegetable Oils,5142,Food,1000 tonnes,28.03,1.66,447,496,568,575,586
DZ,4,Haryana,2918,Vegetables,5521,Feed,1000 tonnes,28.03,1.66,0,0,3,1,0
DZ,4,Haryana,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,28.03,1.66,3186,3347,3864,4073,4477
DZ,4,Haryana,2922,Stimulants,5142,Food,1000 tonnes,28.03,1.66,162,110,168,176,184
DZ,4,Haryana,2923,Spices,5142,Food,1000 tonnes,28.03,1.66,24,21,32,30,33
DZ,4,Haryana,2924,Alcoholic Beverages,5142,Food,1000 tonnes,28.03,1.66,147,149,157,166,196
DZ,4,Haryana,2943,Meat,5142,Food,1000 tonnes,28.03,1.66,704,680,750,809,826
DZ,4,Haryana,2945,Offals,5142,Food,1000 tonnes,28.03,1.66,44,45,52,53,57
DZ,4,Haryana,2946,Animal fats,5142,Food,1000 tonnes,28.03,1.66,21,29,35,28,29
DZ,4,Haryana,2949,Eggs,5142,Food,1000 tonnes,28.03,1.66,170,233,250,280,316
DZ,4,Haryana,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,28.03,1.66,4829,4922,5702,5602,5549
DZ,4,Haryana,2960,"Fish, Seafood",5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0
DZ,4,Haryana,2928,Miscellaneous,5142,Food,1000 tonnes,28.03,1.66,13,12,20,21,22
AO,7,Manipur,2511,Wheat and products,5142,Food,1000 tonnes,-11.2,17.87,658,693,776,837,874
AO,7,Manipur,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-11.2,17.87,138,139,147,182,174
AO,7,Manipur,2513,Barley and products,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2514,Maize and products,5521,Feed,1000 tonnes,-11.2,17.87,101,132,154,93,270
AO,7,Manipur,2514,Maize and products,5142,Food,1000 tonnes,-11.2,17.87,729,782,797,768,833
AO,7,Manipur,2516,Oats,5521,Feed,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2516,Oats,5142,Food,1000 tonnes,-11.2,17.87,1,0,0,0,0
AO,7,Manipur,2517,Millet and products,5142,Food,1000 tonnes,-11.2,17.87,36,39,48,13,30
AO,7,Manipur,2518,Sorghum and products,5521,Feed,1000 tonnes,-11.2,17.87,41,47,62,12,46
AO,7,Manipur,2518,Sorghum and products,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2532,Cassava and products,5521,Feed,1000 tonnes,-11.2,17.87,6080,6000,6280,4880,8880
AO,7,Manipur,2532,Cassava and products,5142,Food,1000 tonnes,-11.2,17.87,3624,3780,3903,4161,4249
AO,7,Manipur,2531,Potatoes and products,5142,Food,1000 tonnes,-11.2,17.87,542,556,560,425,438
AO,7,Manipur,2533,Sweet potatoes,5142,Food,1000 tonnes,-11.2,17.87,875,878,930,626,1056
AO,7,Manipur,2534,"Roots, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2536,Sugar cane,5521,Feed,1000 tonnes,-11.2,17.87,5,5,5,5,5
AO,7,Manipur,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,-11.2,17.87,252,255,272,301,327
AO,7,Manipur,2543,"Sweeteners, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2745,Honey,5142,Food,1000 tonnes,-11.2,17.87,26,23,23,23,23
AO,7,Manipur,2546,Beans,5142,Food,1000 tonnes,-11.2,17.87,164,170,183,185,192
AO,7,Manipur,2551,Nuts and products,5142,Food,1000 tonnes,-11.2,17.87,2,2,2,2,2
AO,7,Manipur,2555,Soyabeans,5142,Food,1000 tonnes,-11.2,17.87,6,6,8,6,11
AO,7,Manipur,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,-11.2,17.87,40,42,45,31,47
AO,7,Manipur,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,-11.2,17.87,4,1,2,5,3
AO,7,Manipur,2561,Sesame seed,5142,Food,1000 tonnes,-11.2,17.87,2,3,3,3,3
AO,7,Manipur,2571,Soyabean Oil,5142,Food,1000 tonnes,-11.2,17.87,63,66,72,75,77
AO,7,Manipur,2572,Groundnut Oil,5142,Food,1000 tonnes,-11.2,17.87,12,13,15,15,17
AO,7,Manipur,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,-11.2,17.87,4,4,4,5,5
AO,7,Manipur,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,1
AO,7,Manipur,2575,Cottonseed Oil,5142,Food,1000 tonnes,-11.2,17.87,0,1,1,1,1
AO,7,Manipur,2576,Palmkernel Oil,5142,Food,1000 tonnes,-11.2,17.87,8,8,7,7,7
AO,7,Manipur,2577,Palm Oil,5142,Food,1000 tonnes,-11.2,17.87,60,60,60,65,65
AO,7,Manipur,2578,Coconut Oil,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2580,Olive Oil,5142,Food,1000 tonnes,-11.2,17.87,2,2,3,4,4
AO,7,Manipur,2582,Maize Germ Oil,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,-11.2,17.87,19,19,15,17,15
AO,7,Manipur,2601,Tomatoes and products,5142,Food,1000 tonnes,-11.2,17.87,79,73,86,95,102
AO,7,Manipur,2602,Onions,5142,Food,1000 tonnes,-11.2,17.87,1,2,7,7,7
AO,7,Manipur,2605,"Vegetables, Other",5142,Food,1000 tonnes,-11.2,17.87,1181,1244,1356,1272,1344
AO,7,Manipur,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,-11.2,17.87,1,2,3,7,6
AO,7,Manipur,2614,"Citrus, Other",5142,Food,1000 tonnes,-11.2,17.87,209,223,240,180,274
AO,7,Manipur,2615,Bananas,5142,Food,1000 tonnes,-11.2,17.87,978,1040,987,1116,1154
AO,7,Manipur,2617,Apples and products,5142,Food,1000 tonnes,-11.2,17.87,4,10,18,24,22
AO,7,Manipur,2618,Pineapples and products,5142,Food,1000 tonnes,-11.2,17.87,263,282,294,253,431
AO,7,Manipur,2619,Dates,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,-11.2,17.87,1,1,1,2,2
AO,7,Manipur,2625,"Fruits, Other",5142,Food,1000 tonnes,-11.2,17.87,56,36,48,53,50
AO,7,Manipur,2630,Coffee and products,5142,Food,1000 tonnes,-11.2,17.87,12,47,49,50,13
AO,7,Manipur,2633,Cocoa Beans and products,5142,Food,1000 tonnes,-11.2,17.87,4,3,3,4,3
AO,7,Manipur,2635,Tea (including mate),5142,Food,1000 tonnes,-11.2,17.87,1,0,1,1,1
AO,7,Manipur,2640,Pepper,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2641,Pimento,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2642,Cloves,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2645,"Spices, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2655,Wine,5142,Food,1000 tonnes,-11.2,17.87,80,91,95,103,100
AO,7,Manipur,2656,Beer,5142,Food,1000 tonnes,-11.2,17.87,822,900,1008,1163,1214
AO,7,Manipur,2657,"Beverages, Fermented",5142,Food,1000 tonnes,-11.2,17.87,219,304,335,455,404
AO,7,Manipur,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,-11.2,17.87,28,48,43,39,42
AO,7,Manipur,2731,Bovine Meat,5142,Food,1000 tonnes,-11.2,17.87,135,130,143,170,181
AO,7,Manipur,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,-11.2,17.87,24,22,22,22,23
AO,7,Manipur,2733,Pigmeat,5142,Food,1000 tonnes,-11.2,17.87,128,132,160,175,191
AO,7,Manipur,2734,Poultry Meat,5142,Food,1000 tonnes,-11.2,17.87,176,257,309,349,372
AO,7,Manipur,2735,"Meat, Other",5142,Food,1000 tonnes,-11.2,17.87,8,9,9,9,9
AO,7,Manipur,2736,"Offals, Edible",5142,Food,1000 tonnes,-11.2,17.87,20,21,22,23,25
AO,7,Manipur,2740,"Butter, Ghee",5142,Food,1000 tonnes,-11.2,17.87,1,1,1,2,2
AO,7,Manipur,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,-11.2,17.87,8,9,16,13,11
AO,7,Manipur,2781,"Fish, Body Oil",5521,Feed,1000 tonnes,-11.2,17.87,4,4,4,4,4
AO,7,Manipur,2781,"Fish, Body Oil",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2744,Eggs,5142,Food,1000 tonnes,-11.2,17.87,24,33,36,47,24
AO,7,Manipur,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,-11.2,17.87,2,2,2,2,2
AO,7,Manipur,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-11.2,17.87,193,215,225,260,264
AO,7,Manipur,2761,Freshwater Fish,5142,Food,1000 tonnes,-11.2,17.87,17,20,20,20,20
AO,7,Manipur,2762,Demersal Fish,5142,Food,1000 tonnes,-11.2,17.87,128,131,131,131,131
AO,7,Manipur,2763,Pelagic Fish,5521,Feed,1000 tonnes,-11.2,17.87,12,9,38,38,38
AO,7,Manipur,2763,Pelagic Fish,5142,Food,1000 tonnes,-11.2,17.87,135,131,152,152,152
AO,7,Manipur,2764,"Marine Fish, Other",5521,Feed,1000 tonnes,-11.2,17.87,15,5,14,14,14
AO,7,Manipur,2764,"Marine Fish, Other",5142,Food,1000 tonnes,-11.2,17.87,23,33,24,24,24
AO,7,Manipur,2765,Crustaceans,5142,Food,1000 tonnes,-11.2,17.87,1,1,1,1,1
AO,7,Manipur,2766,Cephalopods,5142,Food,1000 tonnes,-11.2,17.87,2,1,1,1,1
AO,7,Manipur,2767,"Molluscs, Other",5142,Food,1000 tonnes,-11.2,17.87,1,0,0,0,0
AO,7,Manipur,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2775,Aquatic Plants,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2680,Infant food,5142,Food,1000 tonnes,-11.2,17.87,2,2,4,3,5
AO,7,Manipur,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-11.2,17.87,142,179,216,105,316
AO,7,Manipur,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-11.2,17.87,1563,1653,1768,1801,1912
AO,7,Manipur,2907,Starchy Roots,5521,Feed,1000 tonnes,-11.2,17.87,6080,6000,6280,4880,8880
AO,7,Manipur,2907,Starchy Roots,5142,Food,1000 tonnes,-11.2,17.87,5041,5214,5393,5212,5743
AO,7,Manipur,2908,Sugar Crops,5521,Feed,1000 tonnes,-11.2,17.87,5,5,5,5,5
AO,7,Manipur,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,-11.2,17.87,277,278,296,324,350
AO,7,Manipur,2911,Pulses,5142,Food,1000 tonnes,-11.2,17.87,164,170,183,185,192
AO,7,Manipur,2912,Treenuts,5142,Food,1000 tonnes,-11.2,17.87,2,2,2,2,2
AO,7,Manipur,2913,Oilcrops,5142,Food,1000 tonnes,-11.2,17.87,53,53,58,45,64
AO,7,Manipur,2914,Vegetable Oils,5142,Food,1000 tonnes,-11.2,17.87,169,172,178,189,192
AO,7,Manipur,2918,Vegetables,5142,Food,1000 tonnes,-11.2,17.87,1260,1320,1449,1375,1453
AO,7,Manipur,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-11.2,17.87,1512,1595,1591,1635,1940
AO,7,Manipur,2922,Stimulants,5142,Food,1000 tonnes,-11.2,17.87,16,50,53,55,17
AO,7,Manipur,2923,Spices,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,1
AO,7,Manipur,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-11.2,17.87,1149,1342,1482,1760,1761
AO,7,Manipur,2943,Meat,5142,Food,1000 tonnes,-11.2,17.87,472,550,643,726,776
AO,7,Manipur,2945,Offals,5142,Food,1000 tonnes,-11.2,17.87,20,21,22,23,25
AO,7,Manipur,2946,Animal fats,5521,Feed,1000 tonnes,-11.2,17.87,4,4,4,4,4
AO,7,Manipur,2946,Animal fats,5142,Food,1000 tonnes,-11.2,17.87,10,10,17,14,12
AO,7,Manipur,2949,Eggs,5142,Food,1000 tonnes,-11.2,17.87,24,33,36,47,24
AO,7,Manipur,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,-11.2,17.87,2,2,2,2,2
AO,7,Manipur,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,-11.2,17.87,193,215,225,260,264
AO,7,Manipur,2960,"Fish, Seafood",5521,Feed,1000 tonnes,-11.2,17.87,27,14,52,52,52
AO,7,Manipur,2960,"Fish, Seafood",5142,Food,1000 tonnes,-11.2,17.87,306,316,329,329,329
AO,7,Manipur,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0
AO,7,Manipur,2928,Miscellaneous,5142,Food,1000 tonnes,-11.2,17.87,2,2,4,3,5
AG,8,Sikkim,2511,Wheat and products,5142,Food,1000 tonnes,17.06,-61.8,5,6,5,5,6
AG,8,Sikkim,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2514,Maize and products,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2514,Maize and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2515,Rye and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2516,Oats,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2516,Oats,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2520,"Cereals, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2532,Cassava and products,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2532,Cassava and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2531,Potatoes and products,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2531,Potatoes and products,5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2533,Sweet potatoes,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,1,0
AG,8,Sikkim,2535,Yams,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2534,"Roots, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2536,Sugar cane,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,17.06,-61.8,2,2,2,2,3
AG,8,Sikkim,2543,"Sweeteners, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2745,Honey,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2546,Beans,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2547,Peas,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2549,"Pulses, Other and products",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2551,Nuts and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2555,Soyabeans,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2557,Sunflower seed,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2558,Rape and Mustardseed,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2561,Sesame seed,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2563,Olives (including preserved),5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2570,"Oilcrops, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2571,Soyabean Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2572,Groundnut Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2575,Cottonseed Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2577,Palm Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2578,Coconut Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2579,Sesameseed Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2580,Olive Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2582,Maize Germ Oil,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,1,0
AG,8,Sikkim,2601,Tomatoes and products,5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2602,Onions,5142,Food,1000 tonnes,17.06,-61.8,0,0,1,0,1
AG,8,Sikkim,2605,"Vegetables, Other",5142,Food,1000 tonnes,17.06,-61.8,3,3,5,4,5
AG,8,Sikkim,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,17.06,-61.8,4,4,3,1,2
AG,8,Sikkim,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,1,0
AG,8,Sikkim,2613,Grapefruit and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2614,"Citrus, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2615,Bananas,5142,Food,1000 tonnes,17.06,-61.8,1,1,0,1,1
AG,8,Sikkim,2616,Plantains,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2617,Apples and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2618,Pineapples and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,1,1
AG,8,Sikkim,2619,Dates,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2625,"Fruits, Other",5142,Food,1000 tonnes,17.06,-61.8,11,11,10,10,9
AG,8,Sikkim,2630,Coffee and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2633,Cocoa Beans and products,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2635,Tea (including mate),5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2640,Pepper,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2641,Pimento,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2642,Cloves,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2645,"Spices, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2655,Wine,5142,Food,1000 tonnes,17.06,-61.8,0,0,1,0,1
AG,8,Sikkim,2656,Beer,5142,Food,1000 tonnes,17.06,-61.8,1,1,2,1,2
AG,8,Sikkim,2657,"Beverages, Fermented",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2731,Bovine Meat,5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2733,Pigmeat,5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2734,Poultry Meat,5142,Food,1000 tonnes,17.06,-61.8,5,5,5,5,5
AG,8,Sikkim,2735,"Meat, Other",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2736,"Offals, Edible",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2740,"Butter, Ghee",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2743,Cream,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2781,"Fish, Body Oil",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2744,Eggs,5142,Food,1000 tonnes,17.06,-61.8,1,1,0,0,0
AG,8,Sikkim,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,17.06,-61.8,11,11,12,11,11
AG,8,Sikkim,2761,Freshwater Fish,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2762,Demersal Fish,5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2763,Pelagic Fish,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2763,Pelagic Fish,5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2764,"Marine Fish, Other",5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2764,"Marine Fish, Other",5142,Food,1000 tonnes,17.06,-61.8,1,2,2,2,2
AG,8,Sikkim,2765,Crustaceans,5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2766,Cephalopods,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2767,"Molluscs, Other",5142,Food,1000 tonnes,17.06,-61.8,1,1,1,1,1
AG,8,Sikkim,2775,Aquatic Plants,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2680,Infant food,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,17.06,-61.8,7,7,7,6,7
AG,8,Sikkim,2907,Starchy Roots,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2907,Starchy Roots,5142,Food,1000 tonnes,17.06,-61.8,2,2,2,3,2
AG,8,Sikkim,2908,Sugar Crops,5521,Feed,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,17.06,-61.8,3,3,3,3,3
AG,8,Sikkim,2911,Pulses,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
AG,8,Sikkim,2912,Treenuts,5142,Food,1000 tonnes,17.06,-61.8,0,0,0,0,0
